product_handle,author,author_location,rating,title,content,author_country,commented_at,verify_purchase,feature,publish
printed-teal-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Janhvi Bajaj,"Dehradun, India",5,Premium quality,Such a beautiful piece. Embroidery is rich and the fit of all three pieces is spot on. Will definitely order again.,IN,4/4/2026,yes,no,yes
beige-embroidered-viscose-blended-co-ord-set,Sanya Banerjee,"Raipur, India",5,Premium quality,Even prettier than the photos. The fabric falls beautifully and feels premium. Adding more to my cart soon.,IN,1/18/2026,yes,no,yes
pink-embroidered-cotton-co-ord-set,Swati Malhotra,"Patna, India",5,Absolutely love it,"Loved it the moment I opened the parcel. Such a comfy co-ord, perfect for brunch and travel. Adding more to my cart soon.",IN,2/5/2026,yes,no,yes
white-embroidered-viscose-blended-co-ord-set,Sakshi Goel,"Indore, India",4,Pretty and comfy,"Really pretty piece. Nice set, the pants were slightly loose but manageable. Recommend it.",IN,1/12/2026,yes,no,yes
pista-embroidered-viscose-blended-co-ord-set,Pallavi Trivedi,"Noida, India",4,Good quality,"Quite happy with this. Nice set, the pants were slightly loose but manageable. Recommend it.",IN,6/8/2026,yes,no,yes
peach-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Payal Kapoor,"Nagpur, India",5,Best purchase,This is now my favourite. The colour and the work look so elegant in person. Repeat customer for sure.,IN,5/28/2026,yes,no,yes
sea-green-embroidered-cotton-co-ord-set,Payal Mishra,"Chandigarh, India",5,Highly recommend,Such a beautiful piece. The fabric falls beautifully and feels premium. Packaging was lovely.,IN,1/20/2026,yes,yes,yes
white-solid-cotton-satin-co-ord-set,Divya Mehta,"Hyderabad, India",5,Stunning in person,So so happy with this one. The colour is gorgeous in person and the fit is spot on. Will definitely order again.,IN,2/25/2026,yes,no,yes
maroon-printed-silk-blended-midi-dress,Isha Kapoor,"Lucknow, India",5,So elegant,Absolutely in love with this! The dress flows beautifully and is so comfortable. Packaging was lovely.,IN,1/14/2026,yes,no,yes
purple-embroidered-viscose-silk-blended-co-ord-set,Sakshi Goel,"Guwahati, India",5,Premium quality,Genuinely impressed. Top and pants both fit perfectly and the set looks so trendy. Packaging was lovely.,IN,6/12/2026,yes,no,yes
black-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Trisha Bhatia,"Delhi, India",5,So elegant,"Absolutely in love with this! Complete set, perfect for functions and got so many compliments. Packaging was lovely.",IN,4/13/2026,yes,no,yes
white-embroidered-viscose-blended-co-ord-set-2,Rhea Rao,"Kochi, India",5,Highly recommend,So so happy with this one. The colour is gorgeous in person and the fit is spot on. Lovely Lady never disappoints.,IN,1/18/2026,yes,no,yes
pista-embroidered-cotton-blended-midi-dress,Nidhi Sethi,"Guwahati, India",4,Happy with it,"Good one for the price. Good dress, the length was a little long for me. Happy overall.",IN,4/7/2026,yes,no,yes
magenta-embroidered-silk-blended-kurta-bottom-dupatta-set,Swati Saxena,"Bhopal, India",5,Premium quality,Absolutely in love with this! The dupatta is gorgeous and the whole set feels festive and premium. Highly recommend to everyone!,IN,6/18/2026,no,no,yes
turquoise-blue-embroidered-silk-blended-3-4-sleeves-straight-cut-long-kurta,Diya Mishra,"Dehradun, India",5,Stunning in person,Genuinely impressed. Length is perfect and the stitching is neat. Packaging was lovely.,IN,2/12/2026,yes,no,yes
purple-embroidered-silk-blended-kurta-bottom-dupatta-set,Sanya Singh,"Thane, India",4,Really nice,"Really pretty piece. Good set overall, the bottom was a little long. Would buy again.",IN,4/5/2026,yes,no,yes
cream-blue-embroidered-cotton-co-ord-set,Ananya Khanna,"Mumbai, India",5,Exceeded expectations,Even prettier than the photos. The colour is gorgeous in person and the fit is spot on. Delivery was quick too.,IN,5/3/2026,yes,no,yes
navy-printed-viscose-blended-midi-dress,Tanvi Gupta,"Chennai, India",5,Premium quality,"Worth every single rupee. Lovely fabric, twirls so well and feels premium. Will definitely order again.",IN,2/2/2026,yes,no,yes
golden-coloured-embroidered-viscose-silk-blended-co-ord-set,Isha Saxena,"Pune, India",5,Best purchase,Loved it the moment I opened the parcel. The colour is gorgeous in person and the fit is spot on. Repeat customer for sure.,IN,1/19/2026,yes,no,yes
peach-embroidered-silk-blended-kurta-bottom-dupatta-set,Janhvi Mehta,"Gurugram, India",5,Bahut sundar,"Even prettier than the photos. Complete set, perfect for functions and got so many compliments. Lovely Lady never disappoints.",IN,2/3/2026,yes,no,yes
navy-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set-2,Dhruv Pandey,"Bhopal, India",4,Good buy,"Nice pick overall. Nice festive set, colour a touch different from the photo. Recommend it.",IN,4/11/2026,yes,no,yes
purple-embroidered-silk-blended-kurta-bottom-dupatta-set-2,Riya Malhotra,"Surat, India",5,Got so many compliments,So so happy with this one. The dupatta is gorgeous and the whole set feels festive and premium. Repeat customer for sure.,IN,3/19/2026,yes,no,yes
maroon-printed-viscose-blended-midi-dress,Snigdha Dubey,"Pune, India",5,Repeat buyer,"This is now my favourite. Flattering fit, great for brunch and dinners. Highly recommend to everyone!",IN,4/27/2026,yes,no,yes
red-embroidered-georgette-kurta-bottom-dupatta-set,Saloni Sinha,"Indore, India",5,Gorgeous!,Even prettier than the photos. Embroidery is rich and the fit of all three pieces is spot on. Delivery was quick too.,IN,3/18/2026,yes,yes,yes
navy-printed-viscose-blended-midi-dress-2,Shruti Khanna,"Bhubaneswar, India",5,Stunning in person,"Such a beautiful piece. Flattering fit, great for brunch and dinners. Delivery was quick too.",IN,2/8/2026,yes,no,yes
white-embroidered-georgette-kurta-bottom-dupatta-set,Pallavi Joshi,"Lucknow, India",5,Best purchase,So so happy with this one. The colour and the work look so elegant in person. Delivery was quick too.,IN,5/20/2026,no,no,yes
white-printed-chanderi-kurta-bottom-dupatta-set,Aanya Dubey,"Kochi, India",5,Beautiful piece,"Such a beautiful piece. Complete set, perfect for functions and got so many compliments. Packaging was lovely.",IN,6/8/2026,yes,no,yes
white-embroidered-georgette-kurta-bottom-dupatta-set,Meera Iyer,"Kochi, India",5,Got so many compliments,Worth every single rupee. The dupatta is gorgeous and the whole set feels festive and premium. Highly recommend to everyone!,IN,6/11/2026,yes,no,yes
green-embroidered-silk-blended-kurta-bottom-dupatta-set-2,Snigdha Malhotra,"Patna, India",5,So elegant,"Obsessed with this! Complete set, perfect for functions and got so many compliments. Lovely Lady never disappoints.",IN,5/24/2026,yes,no,yes
purple-embroidered-cotton-blended-midi-dress,Aditi Verma,"Surat, India",3,Decent,Decent but nothing special. Print is nice but the fit was average. Might order again on a sale.,IN,4/21/2026,yes,no,yes
maroon-printed-silk-blended-midi-dress,Megha Bhatia,"Lucknow, India",5,Premium quality,So so happy with this one. Perfect length and the print is vibrant. Highly recommend to everyone!,IN,5/19/2026,yes,no,yes
pista-printed-viscose-blended-midi-dress,Sanya Shetty,"Mysuru, India",5,Worth every rupee,Absolutely in love with this! Perfect length and the print is vibrant. Packaging was lovely.,IN,4/15/2026,yes,no,yes
magenta-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Neha Trivedi,"Vadodara, India",5,Fabric is lovely,Loved it the moment I opened the parcel. Embroidery is rich and the fit of all three pieces is spot on. Repeat customer for sure.,IN,6/12/2026,yes,no,yes
green-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-2,Ananya Saxena,"Bhopal, India",5,Best purchase,So so happy with this one. The dupatta is gorgeous and the whole set feels festive and premium. Repeat customer for sure.,IN,4/20/2026,yes,no,yes
off-white-embroidered-viscose-blended-straight-cut-long-kurta,Pooja Shetty,"Visakhapatnam, India",5,Best purchase,"Bahut sundar hai, loved it. So comfortable for office wear and the colour is exactly as shown. Packaging was lovely.",IN,6/18/2026,yes,yes,yes
sky-blue-embroidered-cotton-blended-midi-dress,Siddharth Agarwal,"Vadodara, India",5,Fabric is lovely,"Loved it the moment I opened the parcel. Lovely fabric, twirls so well and feels premium. Delivery was quick too.",IN,5/25/2026,yes,no,yes
peach-embroidered-silk-blended-kurta-bottom-dupatta-set,Nisha Mehta,"Indore, India",5,Premium quality,This is now my favourite. The dupatta is gorgeous and the whole set feels festive and premium. Lovely Lady never disappoints.,IN,2/1/2026,yes,no,yes
pink-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Priya Chopra,"Ahmedabad, India",5,Worth every rupee,So so happy with this one. The colour and the work look so elegant in person. Lovely Lady never disappoints.,IN,2/1/2026,yes,no,yes
navy-solid-cotton-satin-co-ord-set,Rahul Chawla,"Lucknow, India",4,Really nice,Nice pick overall. Trendy co-ord; colour slightly different from the photo. Recommend it.,IN,5/14/2026,yes,no,yes
white-printed-chanderi-kurta-bottom-dupatta-set,Komal Chauhan,"Nashik, India",5,Repeat buyer,Even prettier than the photos. Embroidery is rich and the fit of all three pieces is spot on. Adding more to my cart soon.,IN,5/11/2026,yes,no,yes
off-white-embroidered-viscose-blended-straight-cut-long-kurta,Payal Banerjee,"Dehradun, India",5,Got so many compliments,"Bahut sundar hai, loved it. So comfortable for office wear and the colour is exactly as shown. Delivery was quick too.",IN,4/15/2026,yes,no,yes
maroon-embroidered-silk-blended-kurta-bottom-dupatta-set-3,Charvi Saxena,"Indore, India",5,Got so many compliments,So so happy with this one. The colour and the work look so elegant in person. Will definitely order again.,IN,2/8/2026,yes,no,yes
off-white-embroidered-viscose-blended-straight-cut-long-kurta,Aarohi Menon,"Mysuru, India",5,Gorgeous!,Such a beautiful piece. So comfortable for office wear and the colour is exactly as shown. Adding more to my cart soon.,IN,3/12/2026,yes,no,yes
navy-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set-2,Divya Pandey,"Ludhiana, India",4,Happy with it,"Nice pick overall. Lovely set; dupatta is pretty, kurta fit slightly loose. Recommend it.",IN,6/16/2026,yes,no,yes
dark-green-printed-viscose-blended-midi-dress,Isha Mehta,"Bhubaneswar, India",5,Gorgeous!,Absolutely in love with this! The dress flows beautifully and is so comfortable. Repeat customer for sure.,IN,3/2/2026,yes,no,yes
navy-embroidered-viscose-blended-co-ord-set,Tara Gupta,"Chandigarh, India",4,Nice for the price,"Nice pick overall. Nice set, the pants were slightly loose but manageable. Would buy again.",IN,4/5/2026,yes,no,yes
purple-embroidered-viscose-blended-co-ord-set,Isha Khanna,"Patna, India",5,Repeat buyer,So so happy with this one. The colour is gorgeous in person and the fit is spot on. Adding more to my cart soon.,IN,1/31/2026,yes,no,yes
turquoise-blue-embroidered-silk-blended-3-4-sleeves-straight-cut-long-kurta,Khushi Kapoor,"Dehradun, India",5,Fabric is lovely,So so happy with this one. So comfortable for office wear and the colour is exactly as shown. Lovely Lady never disappoints.,IN,4/12/2026,yes,no,yes
maroon-printed-silk-blended-midi-dress,Swati Pillai,"Pune, India",5,Perfect fit,This is now my favourite. Perfect length and the print is vibrant. Lovely Lady never disappoints.,IN,5/24/2026,yes,no,yes
purple-printed-viscose-blended-midi-dress-2,Manvi Chawla,"Hyderabad, India",5,Worth every rupee,"So so happy with this one. Flattering fit, great for brunch and dinners. Packaging was lovely.",IN,3/23/2026,yes,no,yes
teal-printed-viscose-blended-midi-dress-2,Rahul Banerjee,"Patna, India",5,Best purchase,"Absolutely in love with this! Flattering fit, great for brunch and dinners. Repeat customer for sure.",IN,3/21/2026,yes,no,yes
lavender-embroidered-silk-blended-kurta-bottom-dupatta-set,Tanvi Mishra,"Kolkata, India",5,Worth every rupee,Such a beautiful piece. The dupatta is gorgeous and the whole set feels festive and premium. Highly recommend to everyone!,IN,3/15/2026,yes,no,yes
green-embroidered-cotton-co-ord-set,Harshita Chawla,"Patna, India",5,Best purchase,Obsessed with this! The colour is gorgeous in person and the fit is spot on. Packaging was lovely.,IN,3/4/2026,yes,no,yes
multi-colour-printed-cotton-blended-midi-dress,Pallavi Pillai,"Ludhiana, India",5,Premium quality,Such a beautiful piece. The dress flows beautifully and is so comfortable. Adding more to my cart soon.,IN,1/25/2026,no,no,yes
magenta-embroidered-silk-blended-kurta-bottom-dupatta-set,Sanya Kulkarni,"Coimbatore, India",4,Looks great,"Liked it a lot. Nice festive set, colour a touch different from the photo. Would buy again.",IN,4/1/2026,yes,no,yes
maroon-embroidered-silk-blended-kurta-bottom-dupatta-set-2,Vaishnavi Bhatia,"Chennai, India",5,Best purchase,Even prettier than the photos. The colour and the work look so elegant in person. Repeat customer for sure.,IN,5/2/2026,yes,yes,yes
white-and-green-printed-linen-blended-midi-dress,Komal Patel,"Chandigarh, India",5,Bahut sundar,"Such a beautiful piece. Lovely fabric, twirls so well and feels premium. Will definitely order again.",IN,5/22/2026,yes,no,yes
white-embroidered-viscose-blended-sleeveless-straight-long-kurta,Ishita Dubey,"Vadodara, India",5,Stunning in person,Even prettier than the photos. The embroidery is delicate and looks really premium. Lovely Lady never disappoints.,IN,4/13/2026,yes,no,yes
navy-blue-embroidered-viscose-silk-blended-co-ord-set,Nisha Roy,"Coimbatore, India",4,Nice for the price,Liked it a lot. Both pieces fit well and the fabric is comfy. Recommend it.,IN,5/13/2026,yes,no,yes
teal-blue-embroidered-cotton-blended-midi-dress,Manvi Naidu,"Bhopal, India",5,Bahut sundar,"Bahut sundar hai, loved it. Flattering fit, great for brunch and dinners. Adding more to my cart soon.",IN,4/16/2026,yes,no,yes
navy-printed-viscose-blended-midi-dress-2,Simran Kulkarni,"Noida, India",5,Exceeded expectations,Loved it the moment I opened the parcel. Perfect length and the print is vibrant. Packaging was lovely.,IN,3/11/2026,yes,no,yes
lavender-embroidered-viscose-silk-blended-co-ord-set,Snigdha Trivedi,"Ludhiana, India",4,Really nice,Nice pick overall. Both pieces fit well and the fabric is comfy. Recommend it.,IN,6/10/2026,yes,no,yes
white-embroidered-viscose-blended-sleeveless-straight-long-kurta,Megha Gupta,"Lucknow, India",4,Happy with it,"Nice pick overall. Comfortable, but the length was a touch long for me. Would buy again.",IN,5/17/2026,yes,no,yes
pista-embroidered-cotton-blended-midi-dress,Nidhi Nair,"Patna, India",4,Pretty and comfy,"Good one for the price. Good dress, the length was a little long for me. Recommend it.",IN,6/10/2026,yes,no,yes
forest-green-printed-viscose-blended-midi-dress,Rishabh Naidu,"Nashik, India",5,Absolutely love it,So so happy with this one. The dress flows beautifully and is so comfortable. Will definitely order again.,IN,6/20/2026,yes,no,yes
royal-blue-embroidered-silk-blended-kurta-bottom-dupatta-set,Pallavi Arora,"Visakhapatnam, India",5,Premium quality,Such a beautiful piece. The dupatta is gorgeous and the whole set feels festive and premium. Highly recommend to everyone!,IN,2/23/2026,yes,no,yes
rama-embroidered-viscose-blended-co-ord-set,Ishita Mehta,"Guwahati, India",5,Got so many compliments,"So so happy with this one. Such a comfy co-ord, perfect for brunch and travel. Packaging was lovely.",IN,3/22/2026,yes,no,yes
white-embroidered-viscose-silk-blended-co-ord-set,Saloni Sinha,"Chennai, India",5,Fabric is lovely,"Loved it the moment I opened the parcel. Such a comfy co-ord, perfect for brunch and travel. Repeat customer for sure.",IN,5/2/2026,yes,no,yes
navy-embroidered-cotton-blended-co-ord-set,Janhvi Kapoor,"Bhopal, India",5,Beautiful piece,"Bahut sundar hai, loved it. The fabric falls beautifully and feels premium. Adding more to my cart soon.",IN,4/9/2026,yes,no,yes
green-embroidered-silk-blended-kurta-bottom-dupatta-set-2,Manav Gupta,"Raipur, India",5,Worth every rupee,Obsessed with this! Embroidery is rich and the fit of all three pieces is spot on. Lovely Lady never disappoints.,IN,1/8/2026,yes,no,yes
white-embroidered-viscose-blended-co-ord-set,Nidhi Chawla,"Dehradun, India",5,So elegant,Loved it the moment I opened the parcel. The colour is gorgeous in person and the fit is spot on. Adding more to my cart soon.,IN,4/27/2026,yes,no,yes
rama-embroidered-viscose-blended-co-ord-set,Kavya Sethi,"Indore, India",5,Gorgeous!,"Absolutely in love with this! Such a comfy co-ord, perfect for brunch and travel. Packaging was lovely.",IN,5/23/2026,yes,yes,yes
green-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-3,Vaishnavi Rao,"Raipur, India",5,So elegant,Genuinely impressed. The dupatta is gorgeous and the whole set feels festive and premium. Will definitely order again.,IN,4/29/2026,yes,no,yes
beige-solid-linen-blended-co-ord-set,Garima Trivedi,"Coimbatore, India",5,Exceeded expectations,"Bahut sundar hai, loved it. Such a comfy co-ord, perfect for brunch and travel. Lovely Lady never disappoints.",IN,3/31/2026,yes,no,yes
navy-solid-cotton-satin-co-ord-set,Tara Kulkarni,"Nagpur, India",5,Perfect fit,Such a beautiful piece. The colour is gorgeous in person and the fit is spot on. Repeat customer for sure.,IN,4/15/2026,yes,no,yes
pink-solid-viscose-blended-korean-style-co-ord-set-2,Yash Verma,"Nashik, India",5,Best purchase,Worth every single rupee. The fabric falls beautifully and feels premium. Delivery was quick too.,IN,3/13/2026,yes,yes,yes
white-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Bhavya Trivedi,"Nagpur, India",5,Beautiful piece,Obsessed with this! Embroidery is rich and the fit of all three pieces is spot on. Repeat customer for sure.,IN,1/10/2026,yes,no,yes
teal-blue-embroidered-cotton-co-ord-set,Rhea Chawla,"Mumbai, India",5,Perfect fit,"Obsessed with this! Such a comfy co-ord, perfect for brunch and travel. Packaging was lovely.",IN,5/19/2026,yes,no,yes
forest-green-printed-viscose-blended-midi-dress,Ananya Shetty,"Ludhiana, India",5,Absolutely love it,"Even prettier than the photos. Flattering fit, great for brunch and dinners. Lovely Lady never disappoints.",IN,5/19/2026,yes,no,yes
white-solid-viscose-blended-korean-style-co-ord-set,Aishwarya Desai,"Ahmedabad, India",5,So elegant,Absolutely in love with this! The fabric falls beautifully and feels premium. Will definitely order again.,IN,3/5/2026,yes,no,yes
pink-embroidered-viscose-blended-sleeveless-straight-long-kurta,Sonal Mishra,"Noida, India",5,Fabric is lovely,Even prettier than the photos. The fit is so flattering and the fabric feels breathable all day. Will definitely order again.,IN,6/16/2026,yes,no,yes
teal-printed-viscose-blended-midi-dress,Arjun Kulkarni,"Patna, India",5,Worth every rupee,"Such a beautiful piece. Lovely fabric, twirls so well and feels premium. Repeat customer for sure.",IN,5/6/2026,yes,no,yes
green-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Neha Bose,"Nashik, India",5,Absolutely love it,This is now my favourite. The colour and the work look so elegant in person. Packaging was lovely.,IN,2/26/2026,yes,yes,yes
pink-printed-cotton-blended-midi-dress,Kritika Trivedi,"Pune, India",5,Best purchase,"This is now my favourite. Flattering fit, great for brunch and dinners. Repeat customer for sure.",IN,3/3/2026,yes,no,yes
blue-embroidered-viscose-blended-co-ord-set,Diya Goel,"Bhopal, India",5,Beautiful piece,This is now my favourite. Top and pants both fit perfectly and the set looks so trendy. Adding more to my cart soon.,IN,3/16/2026,no,no,yes
black-solid-cotton-satin-co-ord-set,Sanya Bhat,"Chandigarh, India",5,Best purchase,Loved it the moment I opened the parcel. The colour is gorgeous in person and the fit is spot on. Packaging was lovely.,IN,4/7/2026,yes,yes,yes
mustard-embroidered-viscose-blended-sleeveless-straight-long-kurta,Arjun Rao,"Nashik, India",5,Repeat buyer,Obsessed with this! The fit is so flattering and the fabric feels breathable all day. Delivery was quick too.,IN,6/4/2026,yes,no,yes
white-printed-chanderi-kurta-bottom-dupatta-set,Rohan Bhat,"Chandigarh, India",5,Bahut sundar,Even prettier than the photos. The colour and the work look so elegant in person. Highly recommend to everyone!,IN,5/25/2026,yes,no,yes
peach-printed-viscose-blended-midi-dress,Sakshi Naidu,"Bhopal, India",4,Nice for the price,"Really pretty piece. Good dress, the length was a little long for me. Would buy again.",IN,1/28/2026,yes,no,yes
green-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set-2,Sanya Joshi,"Patna, India",5,Perfect fit,Even prettier than the photos. Embroidery is rich and the fit of all three pieces is spot on. Lovely Lady never disappoints.,IN,1/30/2026,yes,no,yes
purple-printed-viscose-blended-midi-dress-3,Manvi Saxena,"Jaipur, India",5,So elegant,"Such a beautiful piece. Flattering fit, great for brunch and dinners. Highly recommend to everyone!",IN,1/10/2026,yes,no,yes
white-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set-3,Pallavi Nair,"Coimbatore, India",4,Looks great,"Liked it a lot. Nice festive set, colour a touch different from the photo. Good value for money.",IN,3/31/2026,yes,no,yes
pink-solid-viscose-blended-korean-style-co-ord-set,Pallavi Trivedi,"Ludhiana, India",5,Exceeded expectations,Genuinely impressed. The fabric falls beautifully and feels premium. Delivery was quick too.,IN,5/18/2026,yes,no,yes
navy-blue-embroidered-viscose-blended-co-ord-set,Sanya Patel,"Gurugram, India",5,Worth every rupee,This is now my favourite. The colour is gorgeous in person and the fit is spot on. Repeat customer for sure.,IN,6/8/2026,yes,no,yes
yellow-embroidered-cotton-co-ord-set,Janhvi Agarwal,"Thane, India",4,Really nice,Nice pick overall. Trendy co-ord; colour slightly different from the photo. Good value for money.,IN,3/5/2026,yes,no,yes
black-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Bhavya Trivedi,"Thane, India",5,Best purchase,This is now my favourite. The colour and the work look so elegant in person. Will definitely order again.,IN,4/3/2026,yes,no,yes
white-and-green-printed-linen-blended-midi-dress,Ishita Banerjee,"Thane, India",5,Absolutely love it,Loved it the moment I opened the parcel. The dress flows beautifully and is so comfortable. Packaging was lovely.,IN,3/31/2026,yes,yes,yes
forest-green-printed-viscose-blended-midi-dress,Priya Sethi,"Visakhapatnam, India",5,Exceeded expectations,So so happy with this one. The dress flows beautifully and is so comfortable. Packaging was lovely.,IN,6/19/2026,yes,no,yes
maroon-embroidered-silk-blended-kurta-bottom-dupatta-set,Aishwarya Menon,"Nashik, India",5,Beautiful piece,So so happy with this one. Embroidery is rich and the fit of all three pieces is spot on. Delivery was quick too.,IN,2/25/2026,yes,no,yes
red-embroidered-georgette-kurta-bottom-dupatta-set,Nisha Bhat,"Nagpur, India",5,Stunning in person,Genuinely impressed. The colour and the work look so elegant in person. Packaging was lovely.,IN,3/17/2026,yes,no,yes
grey-printed-crepe-silk-co-ord-set,Simran Bajaj,"Coimbatore, India",4,Good quality,Good one for the price. Trendy co-ord; colour slightly different from the photo. Happy overall.,IN,2/18/2026,yes,no,yes
teal-blue-printed-embroidered-cotton-blended-midi-dress,Sneha Bhatia,"Vadodara, India",5,Perfect fit,This is now my favourite. Perfect length and the print is vibrant. Highly recommend to everyone!,IN,1/8/2026,yes,no,yes
pink-printed-cotton-blended-midi-dress,Riya Roy,"Bengaluru, India",5,Perfect fit,Genuinely impressed. Perfect length and the print is vibrant. Repeat customer for sure.,IN,3/13/2026,yes,no,yes
green-embroidered-cotton-co-ord-set,Vaishnavi Chauhan,"Gurugram, India",5,Bahut sundar,"Absolutely in love with this! Such a comfy co-ord, perfect for brunch and travel. Packaging was lovely.",IN,5/23/2026,yes,no,yes
green-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set-2,Tanvi Shetty,"Ludhiana, India",5,Stunning in person,Genuinely impressed. Embroidery is rich and the fit of all three pieces is spot on. Delivery was quick too.,IN,5/16/2026,yes,no,yes
red-printed-viscose-blended-midi-dress,Rhea Chawla,"Mysuru, India",5,So elegant,Loved it the moment I opened the parcel. Perfect length and the print is vibrant. Will definitely order again.,IN,5/13/2026,yes,no,yes
green-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Vaishnavi Bhat,"Guwahati, India",5,Bahut sundar,Genuinely impressed. The colour and the work look so elegant in person. Will definitely order again.,IN,1/23/2026,yes,no,yes
beige-solid-linen-blended-co-ord-set,Divya Pandey,"Patna, India",5,Premium quality,Genuinely impressed. The fabric falls beautifully and feels premium. Lovely Lady never disappoints.,IN,3/7/2026,yes,no,yes
red-printed-viscose-blended-midi-dress-2,Arjun Chopra,"Patna, India",5,Gorgeous!,Absolutely in love with this! Perfect length and the print is vibrant. Highly recommend to everyone!,IN,4/28/2026,yes,no,yes
sky-blue-embroidered-cotton-blended-midi-dress,Khushi Desai,"Delhi, India",5,Fabric is lovely,"Bahut sundar hai, loved it. The dress flows beautifully and is so comfortable. Packaging was lovely.",IN,3/10/2026,yes,yes,yes
rama-embroidered-viscose-blended-co-ord-set,Komal Nair,"Pune, India",5,Bahut sundar,"Bahut sundar hai, loved it. The fabric falls beautifully and feels premium. Repeat customer for sure.",IN,5/12/2026,yes,no,yes
wine-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-2,Rohan Bajaj,"Ahmedabad, India",5,Stunning in person,"Absolutely in love with this! Complete set, perfect for functions and got so many compliments. Will definitely order again.",IN,4/3/2026,yes,no,yes
pink-embroidered-viscose-blended-sleeveless-straight-long-kurta,Riya Roy,"Ahmedabad, India",5,Exceeded expectations,So so happy with this one. The fit is so flattering and the fabric feels breathable all day. Adding more to my cart soon.,IN,1/29/2026,yes,no,yes
black-printed-embroidered-cotton-blended-midi-dress,Kritika Rao,"Thane, India",5,Got so many compliments,"Loved it the moment I opened the parcel. Flattering fit, great for brunch and dinners. Delivery was quick too.",IN,6/15/2026,yes,no,yes
teal-blue-printed-embroidered-cotton-blended-midi-dress,Ridhima Kulkarni,"Gurugram, India",5,Gorgeous!,"Worth every single rupee. Flattering fit, great for brunch and dinners. Will definitely order again.",IN,1/23/2026,yes,no,yes
purple-printed-viscose-blended-midi-dress-2,Aanya Patel,"Ludhiana, India",5,Highly recommend,"This is now my favourite. Lovely fabric, twirls so well and feels premium. Adding more to my cart soon.",IN,3/18/2026,yes,no,yes
white-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set-2,Ananya Kapoor,"Bhopal, India",3,Average,Decent but nothing special. Kurta was nice but the dupatta felt thin. Might order again on a sale.,IN,4/26/2026,yes,no,yes
printed-teal-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Payal Trivedi,"Lucknow, India",5,Worth every rupee,Worth every single rupee. The dupatta is gorgeous and the whole set feels festive and premium. Adding more to my cart soon.,IN,3/24/2026,yes,no,yes
red-printed-viscose-blended-midi-dress,Aishwarya Sharma,"Gurugram, India",5,Gorgeous!,Absolutely in love with this! The dress flows beautifully and is so comfortable. Delivery was quick too.,IN,2/2/2026,yes,no,yes
peach-printed-viscose-blended-midi-dress,Aditi Menon,"Nagpur, India",5,Premium quality,So so happy with this one. Perfect length and the print is vibrant. Will definitely order again.,IN,1/6/2026,yes,no,yes
rama-embroidered-viscose-blended-co-ord-set,Saloni Trivedi,"Nashik, India",4,Really nice,"Quite happy with this. Nice set, the pants were slightly loose but manageable. Would buy again.",IN,4/23/2026,yes,no,yes
green-printed-rayon-midi-dress-2,Nidhi Gupta,"Pune, India",5,So elegant,"Even prettier than the photos. Lovely fabric, twirls so well and feels premium. Delivery was quick too.",IN,1/11/2026,yes,no,yes
lavender-embroidered-silk-blended-kurta-bottom-dupatta-set,Ananya Reddy,"Gurugram, India",5,Premium quality,Obsessed with this! Embroidery is rich and the fit of all three pieces is spot on. Packaging was lovely.,IN,4/28/2026,yes,no,yes
multi-colour-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Vaishnavi Desai,"Chennai, India",5,Gorgeous!,"Even prettier than the photos. Complete set, perfect for functions and got so many compliments. Delivery was quick too.",IN,4/10/2026,yes,no,yes
purple-printed-viscose-blended-midi-dress-2,Bhavya Naidu,"Mumbai, India",5,So elegant,"Obsessed with this! Lovely fabric, twirls so well and feels premium. Packaging was lovely.",IN,1/6/2026,yes,no,yes
turquoise-blue-embroidered-silk-blended-3-4-sleeves-straight-cut-long-kurta,Khushi Chawla,"Thane, India",5,Beautiful piece,"Bahut sundar hai, loved it. Length is perfect and the stitching is neat. Packaging was lovely.",IN,3/20/2026,yes,no,yes
